object_id,image_id,word,label,score,target_score,best_neighbor,best_neighbor_score,tdev_margin,matched_phrase,gated_unit,removed_text,gated
7488,472478,knife,1,0.08789251640439033,0.032107483595609665,pizza,0.7389488816261292,-0.7068413980305195,knife,sentence,"A knife can also be seen on the table, likely used for cutting the pizza.",1
9476,180479,cup,1,0.08787136793136596,0.03212863206863403,pizza,0.6997740268707275,-0.6676453948020935,cups,sentence,"In addition to the pizza, there are two cups in the scene.",1
4147,3580,bottle,1,0.08785150840878486,0.032148491591215134,chair,0.37804630398750305,-0.3458978123962879,bottle,sentence,"Additionally, there is a bottle located near the edge of the table.",1
1736,248400,bottle,1,0.0878390584886074,0.03216094151139259,bowl,0.41760632395744324,-0.38544538244605064,bottle,sentence,"There are also a few other items in the scene, such as a bottle, a knife, and a bowl.",1
4585,70471,tv,1,0.087784333974123,0.032215666025877,remote,0.7413511276245117,-0.7091354615986347,tv,sentence,"The image features a baby girl sitting on a couch, holding a TV remote control in her mouth.",1
11074,407386,cell phone,1,0.08771051362156868,0.03228948637843132,laptop,0.5339634418487549,-0.5016739554703236,cell phone,sentence,"Additionally, a cell phone can be seen on the desk, further emphasizing the workspace setting.",1
10511,333630,bowl,1,0.08759883902966975,0.014485666528344154,chair,0.3020845055580139,-0.28759883902966976,,,,0
7504,473869,sink,1,0.08757801622152328,0.032421983778476715,microwave,0.3622581660747528,-0.3298361822962761,sink,sentence,"The kitchen is well-equipped with various appliances, including a microwave, an oven, and a sink.",1
213,31043,vase,1,0.08754232048988342,0.03245767951011658,couch,0.5466225147247314,-0.5141648352146149,vase,sentence,"The living room is adorned with a few decorative elements, including a refrigerator on the left side, a potted plant near the center, and a vase placed on the dining table.",1
5826,253441,bottle,1,0.08752922236919403,0.03247077763080597,sink,0.6685872673988342,-0.6361164897680283,bottles,sentence,"There are multiple bottles placed on the floor and countertops, as well as a cup and a spoon.",1
1120,158957,kite,1,0.08751704439520835,0.03248295560479164,surfboard,0.7372035384178162,-0.7047205828130245,kites,sentence,"In the background, there are two kites flying in the sky, adding a lively atmosphere to the scene.",1
9673,210794,potted plant,1,0.08723570302128791,0.03276429697871208,tv,0.42028939723968506,-0.387525100260973,potted plant,sentence,"A potted plant is also present in the room, adding a touch of greenery to the space.",1
4965,128058,sports ball,1,0.08717079356312751,0.03282920643687248,tennis racket,0.846795380115509,-0.8139661736786366,ball,sentence,"The image features a man in a white shirt and hat, holding a tennis racket and preparing to hit a tennis ball.",1
14976,377881,tv,1,0.08702448651194572,0.032975513488054276,cell phone,0.5457111597061157,-0.5127356462180614,tv,sentence,"A backpack is located on the floor, close to the person's feet, and a TV can be seen in the background.",1
12224,565597,fork,1,0.08699045971035957,0.03300954028964043,pizza,0.5851418972015381,-0.5521323569118977,fork,sentence,"The table setting also includes a fork and a knife, which are placed near the pizza slices.",1
3336,469896,chair,1,0.08692140400409698,0.033078595995903015,book,0.4149618446826935,-0.38188324868679047,chair,sentence,"In the room, there is a chair positioned near the bed, and a clock can be seen on the wall.",1
2603,369082,dining table,1,0.08687662258744239,0.03220149502158165,bowl,0.31907811760902405,-0.2868766225874424,,,,0
15586,463611,vase,1,0.08671561896800994,0.03328438103199005,sink,0.4876649081707001,-0.45438052713871,vase,sentence,"A vase is also present in the scene, placed on the countertop to the right of the sink.",1
15744,487333,dining table,1,0.08670452505350112,0.03329547494649887,bottle,0.3978053331375122,-0.36450985819101334,table,sentence,"In the background, there is a bottle placed on a surface, possibly a table or a countertop.",1
6803,380348,knife,1,0.0866130170226097,0.03338698297739029,dining table,0.39867717027664185,-0.36529018729925156,knives,sentence,"The table is adorned with various silverware, including forks, knives, and spoons, as well as multiple wine glasses.",1
11190,423618,sink,1,0.08658885106444358,0.03341114893555641,knife,0.5768560767173767,-0.5434449277818203,sink,sentence,"The scene appears to be set in a kitchen, with a sink visible in the background.",1
12539,26942,person,1,0.08648095175623893,0.03351904824376106,chair,0.35041502118110657,-0.3168959729373455,person,sentence,"In the background, there is a person partially visible, likely observing the cat or engaging in some other activity.",1
3069,440514,handbag,1,0.08634860709309577,0.03365139290690422,traffic light,0.33709457516670227,-0.30344318225979805,handbags,sentence,"In addition to the vehicles, there are several pedestrians walking along the sidewalk, some of them carrying handbags.",1
5202,163372,bird,1,0.08632468327879905,0.03367531672120094,zebra,0.5995303988456726,-0.5658550821244717,birds,sentence,"In the background, there are a few birds scattered around the area, adding to the natural ambiance of the scene.",1
15160,404988,person,1,0.0863221389055252,0.03367786109447479,bench,0.6096288561820984,-0.5759509950876236,people,sentence,The park appears to be a popular spot for people to relax and enjoy the winter scenery.,1
1216,174123,broccoli,1,0.08619151160120964,0.03380848839879036,fork,0.7122019529342651,-0.6783934645354748,broccoli,sentence,"There are several pieces of broccoli scattered around the pizza, adding to the variety of toppings.",1
14064,249884,broccoli,1,0.08613457426428794,0.03386542573571205,pizza,0.646775484085083,-0.612910058349371,broccoli,sentence,"In addition to the pizzas, there are several pieces of broccoli scattered around the grill, with some on the left side and others on the right side.",1
7676,500657,sports ball,1,0.08608556061983108,0.033914439380168915,baseball glove,0.8236224055290222,-0.7897079661488533,ball,sentence,"He is holding a baseball glove in his hand, ready to catch the ball.",1
4280,22660,person,0,0.08594614163041114,0.03405385836958885,bench,0.7057257294654846,-0.6716718710958958,passengers,sentence,"There are several benches lined up along the platform, providing seating for passengers waiting for their trains.",1
12225,565597,knife,1,0.08593488752841949,0.034065112471580505,pizza,0.5851418972015381,-0.5510767847299576,,,,0
7993,541054,sports ball,1,0.08575695276260376,0.03424304723739624,tennis racket,0.8382446765899658,-0.8040016293525696,ball,sentence,"The image features a woman standing on a tennis court, holding a tennis racket and preparing to hit a tennis ball.",1
12365,6213,toothbrush,1,0.08569637209177017,0.03430362790822983,sink,0.44960442185401917,-0.41530079394578934,toothbrush,sentence,"A toothbrush can also be seen on the countertop, near the sink.",1
9034,112240,person,1,0.085589951723814,0.03441004827618599,bench,0.6240499019622803,-0.5896398536860943,people,sentence,"The benches are placed in the grassy area, providing a perfect spot for people to sit and enjoy the view of the lake and the boats.",1
6837,383703,refrigerator,1,0.08549313515424728,0.034506864845752716,knife,0.3871195912361145,-0.3526127263903618,,,,0
13680,192192,handbag,1,0.08546510234475135,0.03453489765524864,bench,0.49728670716285706,-0.4627518095076084,handbag,sentence,"A bicycle can be seen parked near the left side of the park, and a handbag is placed on the ground close to one of the benches.",1
354,48281,dining table,1,0.08544698998332023,0.034553010016679764,cup,0.4079108238220215,-0.3733578138053417,table,sentence,The vase is placed on a table in front of her.,1
2379,339344,person,0,0.08537338942289352,0.034626610577106476,car,0.32743704319000244,-0.29281043261289597,people,sentence,"There are several people in the image, with one person standing close to the bus, another person further away, and a third person closer to the fence.",1
6236,310185,sports ball,1,0.08531784534454345,0.03468215465545654,baseball glove,0.6133249998092651,-0.5786428451538086,ball,sentence,"The batter is wearing a baseball glove, ready to hit the ball.",1
15325,427376,stop sign,1,0.08517951786518096,0.03482048213481903,fire hydrant,0.9430538415908813,-0.9082333594560623,,,,0
11289,435922,tv,1,0.08511610597372055,0.03488389402627945,remote,0.7855071425437927,-0.7506232485175133,tv,sentence,"Additionally, there are two TV remotes, one located closer to the left side of the desk and the other towards the right side.",1
10927,387098,dining table,0,0.08511378355324267,0.023395119234919548,cup,0.30850890278816223,-0.2851137835532427,desk,sentence,The image features a wooden desk with a laptop computer and a monitor placed on it.,1
12923,84123,person,1,0.08508685871958732,0.034913141280412674,car,0.37671229243278503,-0.34179915115237236,people,sentence,"The scene captures the hustle and bustle of a typical day in a city, with people and vehicles navigating the streets.",1
9411,169757,sink,1,0.08481813862919807,0.035181861370801926,microwave,0.5396384596824646,-0.5044565983116627,sink,sentence,"The kitchen also contains a sink, and a few bottles can be seen scattered around the space.",1
2338,333772,dining table,1,0.08480399742722511,0.03519600257277489,cup,0.42986151576042175,-0.39466551318764687,desk,sentence,The image features a wooden desk with a black and white cat lying on top of it.,1
11874,520012,person,1,0.08476127579808235,0.03523872420191765,cup,0.42777588963508606,-0.3925371654331684,person,sentence,"A cell phone can be seen on the left side of the tray, possibly belonging to the person who prepared the meal.",1
12066,545756,sports ball,0,0.08457397937774658,0.03542602062225342,tennis racket,0.8169000744819641,-0.7814740538597107,ball,sentence,"The image captures a male tennis player in action on a clay court, swinging his tennis racket to hit the ball.",1
12001,537081,person,1,0.08437408402562141,0.035625915974378586,dining table,0.4066821336746216,-0.371056217700243,person,sentence,The scene suggests a casual dining experience where the person is about to enjoy a slice of pizza.,1
12375,7570,dining table,0,0.08421629562973976,0.03578370437026024,chair,0.4395228326320648,-0.4037391282618046,desk,sentence,"The image features a small, tidy home office with a white desk and a computer setup.",1
14404,302292,couch,1,0.08417886391282081,0.035821136087179184,cat,0.5685365200042725,-0.5327153839170933,couch,sentence,"The scene takes place indoors, with a couch visible in the background.",1
2266,321811,bottle,1,0.08398209407925605,0.03601790592074394,oven,0.41567888855934143,-0.3796609826385975,bottles,sentence,"Additionally, there are two bottles in the kitchen, one on the left side and another on the right side.",1
11181,422725,sports ball,1,0.08391940116882324,0.03608059883117676,tennis racket,0.7988563179969788,-0.762775719165802,ball,sentence,"The image features a male tennis player in action on a tennis court, holding a tennis racket and preparing to hit the ball.",1
5108,150779,car,1,0.08378703415393829,0.03621296584606171,stop sign,0.37442371249198914,-0.33821074664592743,cars,sentence,"In the background, there are two cars parked on the street, one closer to the left side and the other further to the right.",1
4783,102517,chair,1,0.08371392935514449,0.026315011084079742,person,0.31002894043922424,-0.2837139293551445,,,,0
430,57238,sink,1,0.08363066136837005,0.036369338631629944,refrigerator,0.8212193846702576,-0.7848500460386276,sink,sentence,"The kitchen also has a sink, which is situated on the right side of the room.",1
10626,347254,orange,0,0.08361704170703887,0.03638295829296112,cup,0.37559086084365845,-0.3392079025506973,orange,sentence,"The image features a man wearing a white suit and tie, sitting at a dining table with a glass of orange juice in his hand.",1
5429,195815,dining table,0,0.08341758996248244,0.030597589910030365,bowl,0.3140151798725128,-0.28341758996248245,dining table,sentence,"The room also contains a dining table with a bowl placed on it, and a vase can be seen nearby.",1
11718,496718,clock,1,0.08331221982836723,0.03668778017163277,couch,0.34068307280540466,-0.3039952926337719,clock,sentence,"A clock can be seen hanging on the wall, and a cup is placed on a surface in the background.",1
976,138553,sports ball,1,0.08326052397489547,0.03673947602510452,baseball glove,0.8323524594306946,-0.7956129834055901,sports ball,sentence,"A baseball glove can be seen in the hands of one of the players, and a sports ball is visible in the air, likely in the process of being thrown or hit.",1
7358,457217,chair,1,0.08304897591471672,0.03695102408528328,bowl,0.4575219452381134,-0.4205709211528301,,,,0
12656,43288,person,1,0.08298602223396301,0.03701397776603699,cell phone,0.6824094653129578,-0.6453954875469208,person,sentence,"In the background, there is a cell phone resting on the table, possibly belonging to the person who prepared or is about to enjoy the sandwich.",1
15005,381332,dining table,1,0.08295857056975364,0.03704142943024635,wine glass,0.4434892535209656,-0.4064478240907192,dining table,sentence,"The room has a dining table in the background, and there are several bottles placed around the room, some of which are close to the table.",1
2605,369082,potted plant,1,0.08282517567276954,0.0362529419362545,bowl,0.31907811760902405,-0.28282517567276955,potted plant,sentence,"A potted plant is placed in the corner of the room, adding a touch of greenery to the space.",1
2464,354369,laptop,1,0.08277401223778724,0.03722598776221275,book,0.46162429451942444,-0.4243983067572117,notebook,sentence,"The book appears to be a notebook, possibly used for recording information about sheep or farm activities.",1
7067,413124,sports ball,1,0.08269670873880386,0.037303291261196136,baseball glove,0.8732693791389465,-0.8359660878777504,ball,sentence,"He appears to be a baseball player, possibly a catcher, as he is wearing a baseball glove and is positioned in a way that suggests he is ready to catch a ball.",1
13927,230148,dining table,1,0.0826416340470314,0.0373583659529686,pizza,0.6627427339553833,-0.6253843680024147,dining table,sentence,"The pizza is placed on a dining table, and the box is open, revealing the delicious pizza inside.",1
5439,196885,sports ball,1,0.08263928338885307,0.03736071661114693,baseball bat,0.590882420539856,-0.553521703928709,ball,sentence,"The catcher is positioned behind the batter, wearing a baseball glove, ready to catch the ball.",1
9679,211186,clock,1,0.0826246839761734,0.0373753160238266,tv,0.6194165349006653,-0.5820412188768387,clock,sentence,"The living room is adorned with several decorative elements, including a potted plant placed on the left side, a vase on the right side, and a clock hanging on the wall.",1
7987,540642,bowl,1,0.082589543312788,0.03741045668721199,oven,0.43094420433044434,-0.39353374764323235,bowl,sentence,"A bottle can be seen on the countertop, and a bowl is placed on the dining table.",1
1523,219269,dining table,0,0.08247332014143466,0.02579057775437832,chair,0.308263897895813,-0.28247332014143467,desk,sentence,"The image features a small, tidy office space with a desk and a chair.",1
2186,310862,chair,1,0.08228405088186264,0.03771594911813736,tv,0.3999175727367401,-0.36220162361860275,chairs,sentence,"The office environment includes several chairs and a dining table, which are placed around the room.",1
8271,579231,sports ball,1,0.08224436908960342,0.037755630910396576,baseball bat,0.7679558396339417,-0.7302002087235451,ball,sentence,"The catcher is positioned behind the batter, wearing a baseball glove, ready to catch the ball.",1
10690,356424,potted plant,1,0.0821497318148613,0.0378502681851387,cup,0.41850408911705017,-0.38065382093191147,potted plant,sentence,"A chair can be seen near the man, and a potted plant is placed in the background, adding a touch of greenery to the scene.",1
12663,43838,clock,1,0.08203894540667533,0.03796105459332466,oven,0.39061132073402405,-0.3526502661406994,clock,sentence,"Above the sink, a clock is mounted on the wall.",1
15864,502557,dining table,1,0.08191968023777008,0.03808031976222992,cake,0.48141762614250183,-0.4433373063802719,dining table,sentence,"The cake is placed on a dining table, ready to be enjoyed by the birthday celebrant.",1
15237,413278,cup,1,0.08187168732285499,0.038128312677145004,pizza,0.7552139163017273,-0.7170856036245823,cup,sentence,"A cup can be seen on the left side of the table, and a spoon is placed near the center.",1
10065,269121,sports ball,0,0.08149379760026931,0.03850620239973068,tennis racket,0.8157458305358887,-0.777239628136158,ball,sentence,"The image features a man standing on a tennis court, holding a tennis racket and preparing to serve the ball.",1
4650,79905,microwave,1,0.08138099581003189,0.03861900418996811,refrigerator,0.38164815306663513,-0.343029148876667,microwave,sentence,"In addition to the refrigerators, there is a microwave placed near the left side of the scene.",1
2015,286553,wine glass,1,0.08136936545372009,0.03863063454627991,fork,0.588897168636322,-0.5502665340900421,wine glasses,sentence,"There are also two wine glasses, one near the man and the other near the woman.",1
13599,180878,knife,1,0.08127334609627723,0.03872665390372276,cake,0.4317258596420288,-0.39299920573830605,knife,sentence,"A knife is also present on the table, likely for cutting and serving the cake.",1
10446,323327,train,1,0.08126975119113922,0.03873024880886078,bench,0.4603412449359894,-0.4216109961271286,train,sentence,"They are surrounded by various toys, including a couple of toy cars and a toy train.",1
8519,30356,bottle,1,0.08124268695712089,0.038757313042879105,sink,0.47198572754859924,-0.43322841450572014,bottles,sentence,"There are also a few bottles placed around the bathroom, with one near the sink and another one further away.",1
1068,153055,wine glass,1,0.0811721895635128,0.0388278104364872,pizza,0.7747238874435425,-0.7358960770070553,,,,0
9683,213421,bench,1,0.08111582592129707,0.03888417407870293,umbrella,0.4507824182510376,-0.41189824417233467,bench,sentence,"They are sitting on a bench, possibly in a park or a similar outdoor setting.",1
4133,2225,cup,1,0.08103297546505928,0.03896702453494072,knife,0.43138521909713745,-0.39241819456219673,cup,sentence,"A chair can be seen in the background, and a cup is placed on the table, possibly for a drink to accompany the doughnut.",1
3585,509807,pizza,1,0.08095780655741691,0.039042193442583084,oven,0.6872785091400146,-0.6482363156974316,pizza,sentence,"On the countertop, there is a plate with a half-eaten pizza on it, and a bowl is placed nearby.",1
2610,369601,dining table,1,0.0808699306845665,0.0391300693154335,bottle,0.42287057638168335,-0.38374050706624985,table,sentence,"The image features a small, brown, and white cat sitting on a table surrounded by a variety of beer bottles.",1
2559,364580,clock,1,0.08071645617485046,0.039283543825149536,couch,0.5011153817176819,-0.46183183789253235,clock,sentence,"The living room is adorned with several decorative elements, including a clock on the wall, a vase, and a book.",1
14282,281950,sink,1,0.08068019792437553,0.039319802075624466,toilet,0.7878722548484802,-0.7485524527728558,sink,sentence,"In addition to the toilet, there is a sink located in the room, and a cup can be seen placed on the floor.",1
7515,474344,baseball glove,1,0.08046112850308418,0.03953887149691582,baseball bat,0.5449919700622559,-0.50545309856534,baseball glove,sentence,"The scene also includes a baseball glove, which is placed on the ground near the man with the bat.",1
14453,306908,car,1,0.08036094427108764,0.039639055728912354,backpack,0.3469398319721222,-0.30730077624320984,cars,sentence,"A few cars can be seen parked in the background, likely belonging to airport staff or ground crew members.",1
15380,435795,person,0,0.08011507138609886,0.03988492861390114,bench,0.5244717001914978,-0.48458677157759666,passengers,sentence,"The train station has a clock mounted on the wall, allowing passengers to keep track of time.",1
12199,560890,bicycle,1,0.08008867770433425,0.03991132229566574,umbrella,0.3895273208618164,-0.34961599856615067,bicycles,sentence,"In addition to the people and umbrellas, there are two bicycles parked on the side of the street, and a couple of potted plants can be seen in the background.",1
13706,196430,baseball glove,1,0.07979095250368118,0.04020904749631882,baseball bat,0.6791688799858093,-0.6389598324894905,baseball glove,sentence,"The scene also includes a baseball glove, which is placed on the ground to the right of the boy.",1
7113,421875,bowl,0,0.0797545750439167,0.0402454249560833,knife,0.5027212500572205,-0.46247582510113716,bowl,sentence,"In addition to the coffee maker, there is a toaster nearby, and a bowl can be seen on the countertop as well.",1
9795,227736,boat,1,0.07964377000927925,0.04035622999072075,bench,0.7849683165550232,-0.7446120865643024,boats,sentence,"In the background, there are a few boats visible, adding to the picturesque setting.",1
14922,370697,bottle,1,0.07964240282773971,0.040357597172260284,sink,0.435646116733551,-0.39528851956129074,bottle,sentence,"A bottle can be seen on the left side of the sink, and a spoon is located on the right side.",1
6997,404652,bowl,1,0.07954963192343711,0.04045036807656288,oven,0.6251528859138489,-0.584702517837286,bowls,sentence,"There are two bowls placed on the countertop, one near the left side and the other closer to the center.",1
14467,307573,clock,1,0.07949837565422058,0.04050162434577942,couch,0.46137258410453796,-0.42087095975875854,,,,0
10180,288933,knife,1,0.07931339636445045,0.040686603635549545,cake,0.5813767313957214,-0.5406901277601719,knife,sentence,"The table also has a cup and a knife on it, likely for serving the cakes.",1
11234,428712,broccoli,1,0.07926429703831672,0.04073570296168327,sandwich,0.5027230381965637,-0.46198733523488045,broccoli,sentence,"There are two pieces of broccoli on the table, one near the center and the other towards the right side.",1
12392,9379,motorcycle,1,0.07922950655221939,0.04077049344778061,bicycle,0.5351159572601318,-0.4943454638123512,motorcycle,sentence,"Additionally, there is a motorcycle parked near the center of the scene, adding to the urban atmosphere.",1
7320,450313,backpack,1,0.0792166282236576,0.04078337177634239,bus,0.6393035650253296,-0.5985201932489872,backpacks,sentence,"A few of them are carrying backpacks, indicating that they might be tourists or commuters.",1
7219,436865,bird,1,0.07905624702572822,0.040943752974271774,giraffe,0.7435441613197327,-0.7026004083454609,birds,sentence,"There are also two birds in the scene, one located near the top left corner and the other near the top right corner.",1
10525,334416,clock,1,0.07893748104572296,0.04106251895427704,vase,0.38955047726631165,-0.3484879583120346,clock,sentence,"A clock is mounted on the wall, and a vase can be seen placed on a surface in the room.",1
698,99567,car,1,0.07888727530837059,0.04111272469162941,bus,0.6388246417045593,-0.5977119170129299,car,sentence,"Additionally, there is a car parked further back on the right side of the scene.",1
13655,189698,person,1,0.07887822315096854,0.02322404459118843,car,0.302102267742157,-0.27887822315096855,people,sentence,"In addition to the cars, there are two people in the scene, one standing closer to the left side of the image and the other near the right side.",1
1257,180925,boat,1,0.0788659144937992,0.04113408550620079,bench,0.5519338250160217,-0.5107997395098209,boat,sentence,"In the background, there is a boat visible, possibly indicating that the scene takes place near a body of water.",1
14070,251019,sports ball,1,0.07884989574551582,0.04115010425448418,tennis racket,0.8627480268478394,-0.8215979225933552,ball,sentence,"The image features a young man playing tennis on a court, holding a tennis racket and preparing to hit a tennis ball.",1
13889,223959,sports ball,1,0.07877328142523765,0.041226718574762344,tennis racket,0.8613737225532532,-0.8201470039784908,ball,sentence,"The tennis player is standing on the court, possibly preparing to serve the ball or waiting for his opponent's return.",1
1265,182175,bottle,1,0.0787304539233446,0.02418091706931591,sink,0.3029113709926605,-0.2787304539233446,bottle,sentence,"A toilet brush can be seen on the left side of the room, and a bottle is placed near the sink.",1
6854,384661,sink,1,0.07864536613225936,0.04135463386774063,refrigerator,0.6867716312408447,-0.6454169973731041,sink,sentence,"A toaster is placed on the countertop, and a sink is visible in the background.",1
7604,490620,broccoli,1,0.07859021693468093,0.04140978306531906,pizza,0.745549738407135,-0.704139955341816,broccoli,sentence,"The pizza is covered in various toppings, including broccoli, and appears to be a homemade creation.",1
676,96832,dining table,0,0.07857347391545771,0.02907867170870304,chair,0.30765214562416077,-0.2785734739154577,desk,sentence,"The image features a man sitting at a desk in a room, working on a laptop computer.",1
7131,424866,person,1,0.07839434146881102,0.030661582946777344,car,0.3090559244155884,-0.27839434146881104,people,sentence,"In addition to the garbage truck, there are two people in the scene, one standing closer to the left side of the truck and the other further to the right.",1
15527,455624,bench,1,0.07831654965877533,0.04168345034122467,backpack,0.3326125741004944,-0.2909291237592697,bench,sentence,"There are several other people in the image, some of them standing or walking around, while others are sitting on a bench.",1
9477,180479,sink,1,0.07826893299818038,0.04173106700181961,oven,0.45933714509010315,-0.41760607808828354,sink,sentence,"The kitchen also has a sink, which is situated towards the right side of the image.",1
6321,320658,dining table,0,0.07809228718280792,0.04190771281719208,cup,0.42406705021858215,-0.3821593374013901,desk,sentence,The image features a cat lying on a desk in front of a laptop computer.,1
1050,151387,dining table,0,0.0780843485891819,0.0419156514108181,knife,0.5311704277992249,-0.48925477638840675,table,sentence,"The image features a large fish, possibly a salmon, lying on a table.",1
15710,481710,bowl,1,0.07807678624987602,0.04192321375012398,oven,0.4312816858291626,-0.3893584720790386,bowl,sentence,"In addition to the microwave and pots, there is a cup located on the left side of the table, and a bowl is placed on the right side.",1
11615,478407,chair,1,0.0780388180911541,0.0419611819088459,tv,0.5890103578567505,-0.5470491759479046,chairs,sentence,"The dining table is surrounded by chairs, with one chair positioned on the left side of the table and another on the right side.",1
8483,26378,dining table,1,0.07793841034173965,0.042061589658260345,pizza,0.6879559755325317,-0.6458943858742714,table,sentence,"There are several pizzas visible in the scene, with one pizza placed on a countertop and another one on a table.",1
2282,325587,dining table,1,0.07789001509547233,0.042109984904527664,chair,0.3503230810165405,-0.30821309611201286,dining table,sentence,"A dining table can be seen in the background, and a potted plant is placed near the window, adding a touch of greenery to the space.",1
3725,531697,dining table,0,0.07777522616088389,0.019947471097111702,cup,0.2977226972579956,-0.2777752261608839,desk,sentence,The image features a desk with a laptop computer sitting on top of it.,1
10799,369243,bird,1,0.07775974914431572,0.04224025085568428,clock,0.48298555612564087,-0.4407453052699566,bird,sentence,"The clock is surrounded by several statues, including a group of people and a bird, which are positioned around it.",1
10733,360600,dining table,1,0.07775357633829116,0.04224642366170883,pizza,0.7288114428520203,-0.6865650191903114,dining table,sentence,"The image features a person standing next to a dining table, holding a plate with a delicious pizza on it.",1
14021,242911,spoon,1,0.07769838616251945,0.042301613837480545,wine glass,0.556579053401947,-0.5142774395644665,spoon,sentence,"In addition to the main elements, there is a bowl located at the top left corner of the table, and a spoon is placed near the center of the table.",1
10484,329041,tie,1,0.07752134174108505,0.04247865825891495,handbag,0.4439072608947754,-0.40142860263586044,tie,sentence,"A tie can be seen hanging on the wall, and a book is placed on a surface nearby.",1
2158,307614,clock,1,0.07751995965838432,0.04248004034161568,vase,0.3486197888851166,-0.3061397485435009,clock,sentence,"The room also has a few decorative items, such as a bowl and a clock, adding to the overall ambiance.",1
3249,461655,dining table,0,0.07750833302736282,0.042491666972637177,bottle,0.3873226046562195,-0.3448309376835823,dining table,sentence,"The image features a vase filled with a bouquet of white and yellow tulips, placed on a dining table.",1
15234,412978,vase,1,0.07746903121471405,0.04253096878528595,sink,0.44829073548316956,-0.4057597666978836,vase,sentence,"A bottle is also visible on the countertop, and a vase is located near the sink.",1
9925,245447,bowl,1,0.07735135674476623,0.042648643255233765,dining table,0.3397420346736908,-0.29709339141845703,bowl,sentence,"The table is set with various items, including a cup, a bottle, a bowl, and a spoon.",1
4490,52596,handbag,1,0.07733114704489708,0.04266885295510292,umbrella,0.3343144357204437,-0.2916455827653408,handbags,sentence,"Additionally, there are a couple of handbags placed on the ground, possibly belonging to the people in the park.",1
15786,491062,spoon,1,0.07731483772397041,0.04268516227602959,sandwich,0.5633676648139954,-0.5206825025379658,spoon,sentence,"The scene is set in a cozy dining area, with a bowl and a spoon placed on the table as well.",1
7641,494629,book,1,0.0773007971048355,0.04269920289516449,keyboard,0.6326321959495544,-0.58993299305439,book,sentence,"A cup can be seen on the desk, and a book is placed on the floor, slightly to the right of the man on the toilet.",1
1201,171310,dining table,0,0.07719572156667709,0.042804278433322906,chair,0.41220811009407043,-0.36940383166074753,table,sentence,The image features a vase filled with flowers placed on a table.,1
11594,475906,potted plant,1,0.07706921815872192,0.042930781841278076,tv,0.6762490272521973,-0.6333182454109192,potted plant,sentence,"A potted plant is placed near the left side of the room, adding a touch of greenery to the space.",1
16124,540172,person,0,0.07705754682421684,0.04294245317578316,cup,0.3928527235984802,-0.34991027042269707,people,sentence,The presence of the bicycles suggests that the people enjoying the meal might have arrived by bike.,1
7252,441995,dining table,0,0.07687308937311171,0.03197025507688522,chair,0.30884334444999695,-0.2768730893731117,dining table,sentence,"The room has a dining table in the background, and there are several books scattered around the area.",1
2176,310035,potted plant,1,0.07682395622134208,0.04317604377865791,book,0.35421010851860046,-0.31103406473994255,potted plants,sentence,"There are several potted plants scattered throughout the park, with some located near the bench and others further away.",1
15065,389108,banana,1,0.07666009932756424,0.04333990067243576,bowl,0.3501949608325958,-0.30685506016016006,bananas,sentence,"A bowl of fruit, including bananas and apples, is placed on the table, adding a touch of healthy snacks to the scene.",1
15020,382758,book,1,0.0766211923956871,0.0433788076043129,vase,0.6231681108474731,-0.5797893032431602,books,sentence,"In addition to these items, there are two books on the shelf, one located towards the left side and the other towards the right side.",1
9263,146910,bench,1,0.07660055801272392,0.04339944198727608,car,0.3729223310947418,-0.32952288910746574,bench,sentence,"The man is seated on a bench, which is located near a parking lot.",1
13233,127129,bowl,1,0.07657321438193321,0.04342678561806679,fork,0.6401229500770569,-0.5966961644589901,bowl,sentence,"A bowl can also be seen on the table, possibly containing a side dish or condiment.",1
3837,543696,spoon,1,0.07655563101172447,0.04344436898827553,knife,0.48922738432884216,-0.44578301534056664,spoon,sentence,"Additionally, there is a spoon placed on the table, slightly to the left of the bananas.",1
4273,22158,bowl,1,0.0765366618335247,0.043463338166475296,oven,0.5471794605255127,-0.5037161223590374,bowl,sentence,"A bowl is also present on the countertop, possibly used for food preparation or serving.",1
7856,527578,oven,1,0.07650260895490646,0.043497391045093536,sink,0.3866350054740906,-0.34313761442899704,oven,sentence,"The kitchen is equipped with a refrigerator, a sink, and an oven.",1
14239,274418,bottle,1,0.076331327855587,0.035939134657382965,spoon,0.31227046251296997,-0.276331327855587,bottles,sentence,"There are several bottles placed on the ground, and a bowl can be seen nearby.",1
15945,514504,dining table,0,0.07627804845571518,0.04372195154428482,chair,0.35488060116767883,-0.311158649623394,desk,sentence,The image features a well-organized home office with a wooden desk.,1
10900,384503,car,0,0.07622386783361434,0.04377613216638565,bus,0.39811909198760986,-0.3543429598212242,car,sentence,"The image features a green trolley car traveling down a street, passing by a small building.",1
9075,116517,chair,1,0.07606952905654907,0.04393047094345093,laptop,0.32719895243644714,-0.2832684814929962,chair,sentence,"A chair can be seen near the table, and a clock is mounted on the wall.",1
11471,460646,bench,1,0.07603238075971602,0.03943551331758499,car,0.315467894077301,-0.27603238075971603,bench,sentence,The bus stop is equipped with a bench for passengers to sit on while they wait.,1
216,31043,book,1,0.07588038116693496,0.04411961883306503,couch,0.5466225147247314,-0.5025028958916664,book,sentence,"A clock is mounted on the wall, and a book can be found on the right side of the room.",1
